FASHIONS BY NANCI INC.,M61973,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FASHIONSBYNANCI%20M619730&aggregateId=domp-m61973-5ad04b36-dfa3-48e9-bd6c-7f474482b11d&searchTerm=33401&listNameOrder=FARRELLFLORIDADEV%20L250001738510,Link,Florida Profit Corporation,FASHIONS BY NANCI INC.,M61973,65-0012378,11/04/1987,,FL,INACTIVE,"502 PALM STREET
SUITE 3
WEST PALM BEACH, FL 33401",,"502 PALM STREET
SUITE 3
WEST PALM BEACH, FL 33401",03/19/2002,"HUBER, JOSEPH","2001 BONISLE CIRCLE
PALM BEACH GARDENS, FL 33418",,,P,"HUBER, JOSEPH 2001 BONISLE CIRCLE PALM BEACH GARDENS, FL 33418",VP,"HUBER, NANCI 2001 BONISLE CIRCLE PALM BEACH GARDENS, FL 33418",,,2008,04/07/2008,2007,04/19/2007,2006,04/10/2006,"[{""Title"":""P"",""NameAddress"":""HUBER, JOSEPH 2001 BONISLE CIRCLE PALM BEACH GARDENS, FL 33418""},{""Title"":""VP"",""NameAddress"":""HUBER, NANCI 2001 BONISLE CIRCLE PALM BEACH GARDENS, FL 33418""}]","[{""Report Year"":""2008"",""Filed Date"":""04/07/2008""},{""Report Year"":""2007"",""Filed Date"":""04/19/2007""},{""Report Year"":""2006"",""Filed Date"":""04/10/2006""}]",,,980000211143,Link,980000211143,Lapsed,09/21/1998,09/21/2003,09/19/2025,980000211143,0,0,,1,"FASHIONS BY NANCI INC
502 PALM ST
WEST PALM BEACH, FL 33401",[],1,2157082,,https://floridaucc.com/search?text=FASHIONS%20BY%20NANCI%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FAST HOOK DIGITAL, LLC",M18000007490,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FASTHOOKDIGITAL%20M180000074900&aggregateId=forl-m18000007490-70a44dba-19be-48e7-9317-0f699498254e&searchTerm=33401&listNameOrder=FASTCARSLEASING%20P010001000270,Link,Foreign Limited Liability Company,"FAST HOOK DIGITAL, LLC",M18000007490,82-4761219,08/10/2018,,DE,ACTIVE,"1620 PRESIDENTIAL WAY
STE B508
WEST PALM BEACH, FL 33401",,"1620 PRESIDENTIAL WAY
STE B508
WEST PALM BEACH, FL 33401",02/28/2020,"BASTIDAS, EDUARDO xavier calvachi","1620 PRESIDENTIAL WAY
STE B508
WEST PALM BEACH, FL 33401",,,CO-F,"CALVACHI BASTIDAS, EDUARDO X 1620 PRESIDENTIAL WAY STE B508 WEST PALM BEACH, FL 33401",CO-F,"CALVACHI BASTIDAS, PAUL F 1620 PRESIDENTIAL WAY STE B508 WEST PALM BEACH, FL 33401",,,2025,02/24/2025,2024,01/26/2024,2023,01/26/2023,"[{""Title"":""CO-F"",""NameAddress"":""CALVACHI BASTIDAS, EDUARDO X 1620 PRESIDENTIAL WAY STE B508 WEST PALM BEACH, FL 33401""},{""Title"":""CO-F"",""NameAddress"":""CALVACHI BASTIDAS, PAUL F 1620 PRESIDENTIAL WAY STE B508 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""02/24/2025""},{""Report Year"":""2024"",""Filed Date"":""01/26/2024""},{""Report Year"":""2023"",""Filed Date"":""01/26/2023""}]",,,202002337061,Link,202002337061,Filed,06/17/2020,06/17/2030,09/19/2025,202002337061,1,0,,1,"FAST HOOK DIGITAL, LLC
1620 PRESIDENTIAL WAY APT B508
WEST PALM BEACH, FL 33401",[],1,2158263,,https://floridaucc.com/search?text=FAST%20HOOK%20DIGITAL%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FBH FAMILY JEWELS, INC.",P08000060941,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FBHFAMILYJEWELS%20P080000609410&aggregateId=domp-p08000060941-ab2b96a5-e8a1-4b2c-8633-a08f039a125f&searchTerm=33401&listNameOrder=FAVBBW%20L240001994030,Link,Florida Profit Corporation,"FBH FAMILY JEWELS, INC.",P08000060941,20-1502919,06/24/2008,06/19/2008,FL,INACTIVE,"314 11TH STREET
WEST PALM BEACH, FL 33401",,"314 11TH STREET
WEST PALM BEACH, FL 33401",04/07/2010,"MILLS, BARBARA H","314 11TH STREET
WEST PALM BEACH, FL 33401",,,CEO,"MILLS, BARBARA H 314 11TH STREET WEST PALM BEACH, FL 33401",,,,,2014,04/30/2014,2013,04/30/2013,2012,04/17/2012,"[{""Title"":""CEO"",""NameAddress"":""MILLS, BARBARA H 314 11TH STREET WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2014"",""Filed Date"":""04/30/2014""},{""Report Year"":""2013"",""Filed Date"":""04/30/2013""},{""Report Year"":""2012"",""Filed Date"":""04/17/2012""}]",,,202003651681,Link,202003651681,Lapsed,07/25/2020,07/25/2025,09/19/2025,202003651681,0,0,,1,"FBH FAMILY JEWELS INC
1128 ROYAL PALM BEACH BLVD
ROYAL PLM BCH, FL 33411",[],1,2164445,,https://floridaucc.com/search?text=FBH%20FAMILY%20JEWELS%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FC ATLANTIC COMMONS PHASE I, LLC",L12000152182,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCATLANTICCOMMONSPHASEI%20L120001521820&aggregateId=flal-l12000152182-15708469-3391-456a-a705-987c6e28120d&searchTerm=33401&listNameOrder=FAVBBW%20L240001994030,Link,Florida Limited Liability Company,"FC ATLANTIC COMMONS PHASE I, LLC",L12000152182,46-1546796,12/05/2012,,FL,ACTIVE,"2199 Ponce de Leon Blvd.
Suite 401
Coral Gables, FL 33134",,"P.O. Box 3435
WEST PALM BEACH, FL 33401",11/11/2014,Corporate Creations Network Inc.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",11/11/2014,,Manager,"FCI Residential Corporation 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134",President,"Fanjul, Jose F, Jr. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401",Senior Vice President,"Blomqvist, Erik J. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401",2025,04/11/2025,2024,04/19/2024,2023,04/17/2023,"[{""Title"":""Manager"",""NameAddress"":""FCI Residential Corporation 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""},{""Title"":""President"",""NameAddress"":""Fanjul, Jose F, Jr. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Senior Vice President"",""NameAddress"":""Blomqvist, Erik J. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP"",""NameAddress"":""Porro, Juan C 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Secretary"",""NameAddress"":""Tabernilla, Armando A 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, CFO &amp; Treasurer"",""NameAddress"":""Londono, Alejandro 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Vice President &amp; Chief Accounting Officer"",""NameAddress"":""Hendi, Mehdi 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Secretary"",""NameAddress"":""Sadler, Benjamin 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Jacobs, Nick 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Rice, Brian D. 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""}]","[{""Report Year"":""2025"",""Filed Date"":""04/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/19/2024""},{""Report Year"":""2023"",""Filed Date"":""04/17/2023""}]",,,202500612595,Link,202500612595,Filed,03/11/2025,03/11/2030,09/19/2025,202500612595,0,0,,1,"FC ATLANTIC COMMONS PHASE I, LLC
C/O FCI RESIDENTIAL CORPORATION, 2199 PONCE DE LEON BOULEVARD, SUITE 401
CORAL GABLES, FL 33134",[],1,2164656,,https://floridaucc.com/search?text=FC%20ATLANTIC%20COMMONS%20PHASE%20I%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FC ATLANTIC COMMONS PHASE II, LLC",L12000152180,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCATLANTICCOMMONSPHASEII%20L120001521800&aggregateId=flal-l12000152180-32f63e59-5c78-423c-8759-f6f525f9ce1f&searchTerm=33401&listNameOrder=FAVBBW%20L240001994030,Link,Florida Limited Liability Company,"FC ATLANTIC COMMONS PHASE II, LLC",L12000152180,46-1565845,12/05/2012,,FL,ACTIVE,"2199 Ponce de Leon Blvd.
Suite 401
Coral Gables, FL 33134",,"P.O. Box 3435
WEST PALM BEACH, FL 33401",11/11/2014,Corporate Creations Network Inc.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",11/11/2014,,Manager,"FCI Residential Corporation 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134",President,"Fanjul, Jose F, Jr. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401",Senior Vice President,"Blomqvist, Erik J. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401",2025,04/11/2025,2024,04/19/2024,2023,04/17/2023,"[{""Title"":""Manager"",""NameAddress"":""FCI Residential Corporation 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""},{""Title"":""President"",""NameAddress"":""Fanjul, Jose F, Jr. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Senior Vice President"",""NameAddress"":""Blomqvist, Erik J. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP"",""NameAddress"":""Porro, Juan C 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Secretary"",""NameAddress"":""Tabernilla, Armando A 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, CFO &amp; Treasurer"",""NameAddress"":""Londono, Alejandro 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Vice President and Chief Accounting Officer"",""NameAddress"":""Hendi, Mehdi 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Secretary"",""NameAddress"":""Sadler, Benjamin 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Jacobs, Nick 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Rice, Brian D. 2199 Ponce de Leon Blvd. Suite 401 Coral Gables, FL 33134""}]","[{""Report Year"":""2025"",""Filed Date"":""04/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/19/2024""},{""Report Year"":""2023"",""Filed Date"":""04/17/2023""}]",,,202500612706,Link,202500612706,Filed,03/11/2025,03/11/2030,09/19/2025,202500612706,0,0,,1,"FC ATLANTIC COMMONS PHASE II, LLC
C/O FCI RESIDENTIAL CORPORATION, 2199 PONCE DE LEON BOULEVARD, SUITE 401
CORAL GABLES, FL 33134",[],1,2164658,,https://floridaucc.com/search?text=FC%20ATLANTIC%20COMMONS%20PHASE%20II%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"F.C.C., INC.",371881,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCC%203718810&aggregateId=domp-371881-a31e8310-7dbf-4d1f-ac97-07d3728e988f&searchTerm=33401&listNameOrder=FCC%203718810,Link,Florida Profit Corporation,"F.C.C., INC.",371881,00-0000000,10/27/1970,,FL,INACTIVE,"224 DATURA ST
1401 HARVEY BLDG.
WEST PALM BEACH, FL 33401",,"224 DATURA ST
1401 HARVEY BLDG.
WEST PALM BEACH, FL 33401",,,,,,D,"COLBATH, WALTER N. JR. 501 GULF ROAD NORTH PALM BEACH, FL",D,"EWING, JANETTE K. 1118-35TH ST. W. PALM BEACH, FL",D,"HALL, JANE B. 941 AVON ROAD W. PALM BEACH, FL",,,,,,,"[{""Title"":""D"",""NameAddress"":""COLBATH, WALTER N. JR. 501 GULF ROAD NORTH PALM BEACH, FL""},{""Title"":""D"",""NameAddress"":""EWING, JANETTE K. 1118-35TH ST. W. PALM BEACH, FL""},{""Title"":""D"",""NameAddress"":""HALL, JANE B. 941 AVON ROAD W. PALM BEACH, FL""}]",[],,,202001222015,Link,202001222015,Lapsed,03/26/2020,03/26/2025,09/19/2025,202001222015,0,0,,2,"F.C.I. ENTERPRISE, INC
8591 CLUB ESTATES WAY
LAKE WORTH, FL 33467

---

PRO RIGHT INDUSTRY
8591 CLUB ESTATES WAY
LAKE WORTH, FL 33467",[],1,2127498,,https://floridaucc.com/search?text=F.C.C.%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FCC PARTNERS LP, LTD.",B00000000098,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCCPARTNERSLP%20B000000000980&aggregateId=forlp-b00000000098-d466f560-aa53-4ff3-8d6c-39454e556320&searchTerm=33401&listNameOrder=FCC%203718810,Link,Foreign Limited Partnership,"FCC PARTNERS LP, LTD.",B00000000098,65-0993717,03/30/2000,,DE,INACTIVE,"C/O THE GOODMAN COMPANY
777 S. FLAGLER DR., SUITE 1101E
WEST PALM BEACH, FL 33401",,"C/O THE GOODMAN COMPANY
777 S. FLAGLER DR., SUITE 1101E
WEST PALM BEACH, FL 33401",04/27/2011,"SILVESTRI, LAWRENCE A","C/O THE GOODMAN COMPANY
777 SOUTH FLAGLER DRIVE, SUITE 1101E
WEST PALM BEACH, FL 33401",04/22/2010,,,,,,,,2014,04/15/2014,2013,04/23/2013,2012,04/30/2012,[],"[{""Report Year"":""2014"",""Filed Date"":""04/15/2014""},{""Report Year"":""2013"",""Filed Date"":""04/23/2013""},{""Report Year"":""2012"",""Filed Date"":""04/30/2012""}]",,,200303651227,Link,200303651227,Lapsed,04/04/2003,04/04/2018,09/19/2025,200303651227,2,0,,3,"FCC PARTNERS LP, LTD.
777 SOUTH FLAGLER DRIVE, SUITE 1101
WEST PALM BEACH, FL 33401

---

PLAZA PARTNERS GROUP LP, LTD.
777 SOUTH FLAGLER DRIVE, SUITE 1101 EAST
WEST PALM BEACH, FL 33401

---

PYRAMID PARTNERS LP, LTD.
777 SOUTH FLAGLER DRIVE, SUITE 1101 EAST
WEST PALM BEACH, FL 33401",[],14,2165041,,https://floridaucc.com/search?text=FCC%20PARTNERS%20LP%2C%20LTD.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FC HIALEAH DEVELOPMENT, LLC",L16000180199,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCHIALEAHDEVELOPMENT%20L160001801991&aggregateId=flal-l16000180199-745f6dfa-e75d-42ec-9cbe-ed2545890511&searchTerm=33401&listNameOrder=FCC%203718810,Link,Florida Limited Liability Company,"FC HIALEAH DEVELOPMENT, LLC",L16000180199,81-4198222,09/27/2016,,FL,INACTIVE,"2199 PONCE DE LEON BLVD.
SUITE 201
CORAL GABLES, FL 33134",,"P.O. BOX 3435
WEST PALM BEACH, FL 33401",,CORPORATE CREATIONS NETWORK INC.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",,,President,"Fanjul, Jose F., Jr. P.O. BOX 3435 WEST PALM BEACH, FL 33401",Senior Vice President,"Blomqvist, Erik J. P.O. BOX 3435 WEST PALM BEACH, FL 33401",VP,"Porro, Juan C. P.O. BOX 3435 WEST PALM BEACH, FL 33401",2020,07/22/2020,2019,04/17/2019,2018,04/18/2018,"[{""Title"":""President"",""NameAddress"":""Fanjul, Jose F., Jr. P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""Senior Vice President"",""NameAddress"":""Blomqvist, Erik J. P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""VP"",""NameAddress"":""Porro, Juan C. P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Secretary"",""NameAddress"":""Tabernilla, Armando A. P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Taxation"",""NameAddress"":""Zukowski, Philip M. P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""Manager"",""NameAddress"":""FCI Residential Corporation P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""Authorized Member"",""NameAddress"":""Florida Crystals Corporation P.O. BOX 3435 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Finance &amp; Treasurer"",""NameAddress"":""Londono, Alejandro P.O. BOX 3435 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2020"",""Filed Date"":""07/22/2020""},{""Report Year"":""2019"",""Filed Date"":""04/17/2019""},{""Report Year"":""2018"",""Filed Date"":""04/18/2018""}]",,,20190919119X,Link,20190919119X,Lapsed,07/22/2019,07/22/2024,09/19/2025,20190919119X,0,0,,1,"FC HIALEAH DEVELOPMENT, LLC
2199 PONCE DE LEON BOULEVARD, SUITE 201
CORAL GABLES, FL 33134",[],8,2164761,,https://floridaucc.com/search?text=FC%20HIALEAH%20DEVELOPMENT%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FCI 100 SUB, LLC",L25000083519,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCI100SUB%20L250000835190&aggregateId=flal-l25000083519-e09d37c8-c042-403e-a045-ff31f52cf0b6&searchTerm=33401&listNameOrder=FCC%203718810,Link,Florida Limited Liability Company,"FCI 100 SUB, LLC",L25000083519,NONE,02/25/2025,,FL,ACTIVE,"2199 PONCE DE LEON BLVD STE 401
CORAL GABLES, FL 33134",,"P.O. BOX 3435
WEST PALM BEACH, FL 33401",,CORPORATE CREATIONS NETWORK INC.,"801 U.S. HWY 1
NORTH PALM BEACH, FL 33408",,,MGR,"FCI RESIDENTIAL CORPORATION 2199 PONCE DE LEON BLVD STE 401 CORAL GABLES, FL 33134",,,,,,,,,,,"[{""Title"":""MGR"",""NameAddress"":""FCI RESIDENTIAL CORPORATION 2199 PONCE DE LEON BLVD STE 401 CORAL GABLES, FL 33134""}]",[],,,202501802495,Link,202501802495,Filed,06/05/2025,06/05/2030,09/19/2025,202501802495,0,0,,1,"FCI 100 SUB, LLC (D/B/A THE PARK AT KENDALL), A FL LLC
C/O FCI RESIDENTIAL CORPORATION, 2199 PONCE DE LEON BOULEVARD, SUITE 401
CORAL GABLES, FL 33134",[],1,2165241,,https://floridaucc.com/search?text=FCI%20100%20SUB%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FCI CAMINO, LLC",L15000156243,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCICAMINO%20L150001562430&aggregateId=flal-l15000156243-24783cd0-8678-49f9-81a1-de29c528b4f6&searchTerm=33401&listNameOrder=FCC%203718810,Link,Florida Limited Liability Company,"FCI CAMINO, LLC",L15000156243,47-5264690,09/14/2015,,FL,ACTIVE,"2199 PONCE DE LEON BLVD.
Suite 401
CORAL GABLES, FL 33134",,"P.O. BOX 3435
WEST PALM BEACH, FL 33401",,CORPORATE CREATIONS NETWORK INC.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",,,President,"Fanjul, Jose F., Jr. One North Clematis St. 200 West Palm Beach, FL 33401",Senior Vice President,"Blomqvist, Erik J. One North Clematis Street Suite 200 West Palm Beach, FL 33401",VP,"Porro, Juan C. One North Clematis Street Suite 200 West Palm Beach, FL 33401",2025,04/11/2025,2024,04/19/2024,2023,04/17/2023,"[{""Title"":""President"",""NameAddress"":""Fanjul, Jose F., Jr. One North Clematis St. 200 West Palm Beach, FL 33401""},{""Title"":""Senior Vice President"",""NameAddress"":""Blomqvist, Erik J. One North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""VP"",""NameAddress"":""Porro, Juan C. One North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Vice President &amp; Secretary"",""NameAddress"":""Tabernilla, Armando A. One North Clematis Street Suite 200 West Palm Neach, FL 33401""},{""Title"":""Manager"",""NameAddress"":""FCI Residential Corporation 2199 PONCE DE LEON BLVD. Suite 401 CORAL GABLES, FL 33134""},{""Title"":""VP, CFO &amp; Treasurer"",""NameAddress"":""Londono, Alejandro 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Vice President &amp; Chief Accounting Officer"",""NameAddress"":""Hendi, Mehdi 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Secretary"",""NameAddress"":""Sadler , Benjamin 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Jacobs, Nick 1 N. Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Rice, Brian D. 1 N. Clematis Street Suite 200 West Palm Beach, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""04/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/19/2024""},{""Report Year"":""2023"",""Filed Date"":""04/17/2023""}]",,,202500612749,Link,202500612749,Filed,03/11/2025,03/11/2030,09/19/2025,202500612749,0,0,,1,"FCI CAMINO, LLC
C/O FCI RESIDENTIAL CORPORATION, 2199 PONCE DE LEON BOULEVARD, SUITE 401
CORAL GABLES, CA 33134",[],1,2165248,,https://floridaucc.com/search?text=FCI%20CAMINO%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"FCI DEVELOPMENT ELEVEN, LLC",L14000126836,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FCIDEVELOPMENTELEVEN%20L140001268360&aggregateId=flal-l14000126836-9f615246-c2e7-49c9-8581-13a34884b9b1&searchTerm=33401&listNameOrder=FCC%203718810,Link,Florida Limited Liability Company,"FCI DEVELOPMENT ELEVEN, LLC",L14000126836,47-1580912,08/13/2014,,FL,ACTIVE,"2199 PONCE DE LEON BLVD SUITE 401
CORAL GABLES, FL 33134",,"PO BOX 3435
WEST PALM BEACH, FL 33401",11/18/2014,"CORPORATE CREATIONS NETWORK, INC.","801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",11/18/2014,,MGR,"FCI RESIDENTIAL CORPORATION 2199 PONCE DE LEON BLVD SUITE 401 CORAL GABLES, FL 33134",Senior Vice President,"Blomqvist, Erik J. 1 North Clematis Street Suite 200 West Palm Beach, FL 33401",VP,"Porro, Juan C. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401",2025,04/11/2025,2024,04/19/2024,2023,04/17/2023,"[{""Title"":""MGR"",""NameAddress"":""FCI RESIDENTIAL CORPORATION 2199 PONCE DE LEON BLVD SUITE 401 CORAL GABLES, FL 33134""},{""Title"":""Senior Vice President"",""NameAddress"":""Blomqvist, Erik J. 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""VP"",""NameAddress"":""Porro, Juan C. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, Secretary"",""NameAddress"":""Tabernilla, Armando A. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""President"",""NameAddress"":""Fanjul, Jose F., Jr. 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""VP, CFO &amp; Treasurer"",""NameAddress"":""Londono, Alejandro 1 North Clematis Street Suite 200 WEST PALM BEACH, FL 33401""},{""Title"":""Vice President and Chief Accounting Officer"",""NameAddress"":""Hendi, Mehdi 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Secretary"",""NameAddress"":""Sadler, Benjamin 1 North Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Jacobs, Nick 1 N. Clematis Street Suite 200 West Palm Beach, FL 33401""},{""Title"":""Assistant Vice President, Tax"",""NameAddress"":""Rice, Brian D. 1 N. Clematis Street Suite 200 West Palm Beach, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""04/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/19/2024""},{""Report Year"":""2023"",""Filed Date"":""04/17/2023""}]",,,201806456956,Link,201806456956,Filed,09/10/2018,09/10/2028,09/19/2025,201806456956,1,0,,1,"FCI DEVELOPMENT ELEVEN, LLC
2199 PONCE DE LEON BLVD., SUITE 201
CORAL GABLES, FL 33134",[],4,2165250,,https://floridaucc.com/search?text=FCI%20DEVELOPMENT%20ELEVEN%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
